game_id,rating,indie,action_,adventure,casual,simulation,strategy,rpg,early_access,free_to_play,sports,racing,massively_multiplayer
670240,0,1,1,0,1,0,0,0,1,0,0,0,0
670260,8.7,1,0,1,0,0,0,1,1,0,0,0,0
670270,0,0,1,0,0,0,0,0,0,0,0,0,0
670290,7.1,1,0,0,1,1,0,0,0,1,1,0,0
670330,0,1,1,1,0,0,0,0,0,0,0,0,0
670350,7.8,0,0,1,0,0,0,0,0,0,0,0,0
670370,0,1,0,0,0,0,0,0,0,0,0,0,0
670410,0,1,1,0,0,0,0,0,0,0,0,0,0
670430,0,1,1,1,1,1,0,0,0,0,0,0,0
670470,3.8,0,0,0,0,0,0,0,0,0,0,0,0
670490,2.5,1,0,0,0,1,1,0,1,0,0,0,0
670500,6.2,0,0,0,0,1,0,0,0,0,1,1,0
670560,0,0,0,0,1,1,0,0,0,0,1,0,0
670630,0,1,0,0,1,0,0,0,0,0,0,0,0
670730,0,1,1,0,1,0,0,0,0,0,0,0,0
670750,9.5,1,0,1,1,0,0,0,0,0,0,0,0
670760,0,0,0,0,1,0,0,0,0,0,0,0,0
670770,5,1,1,0,0,0,0,0,0,0,0,0,0
670780,0,1,1,0,0,0,0,0,0,0,0,0,0
670820,6.1,1,0,0,0,1,1,0,1,0,0,0,0
670850,0,1,0,1,1,0,0,0,0,0,0,0,0
670910,0,0,1,0,0,1,0,0,0,0,0,0,0
670930,0,1,1,1,1,0,0,0,0,0,0,0,0
670950,0,1,1,1,0,0,0,0,0,0,0,0,0
670970,0,0,0,0,0,0,0,1,0,0,0,0,0
671090,8.7,1,0,0,1,0,0,0,0,0,0,0,0
671100,0,0,0,1,0,0,0,0,0,0,0,0,0
671180,0,0,1,0,0,0,1,0,0,0,0,0,0
671190,8.6,0,0,0,0,0,0,0,0,0,0,0,0
671200,6.2,1,0,1,0,0,1,0,0,0,0,0,0
671230,0,1,0,1,1,0,0,0,0,0,0,0,0
671260,6.6,0,1,0,0,0,0,1,0,0,0,0,0
671290,0,1,1,0,0,0,1,0,0,0,0,1,0
671310,6.5,0,0,0,1,0,0,1,1,1,1,0,1
671330,0,1,0,1,0,0,0,0,0,0,0,0,0
671360,0,1,0,0,0,0,1,0,0,0,0,0,0
671370,0,0,0,0,1,0,0,0,0,0,0,1,0
671430,0,1,0,1,0,0,0,0,0,0,0,0,0
671440,8.1,1,0,0,0,1,1,0,0,0,0,0,0
671460,0,1,0,0,1,0,0,0,0,0,0,0,0
671470,0,1,1,0,0,0,0,0,1,0,0,0,0
671490,0,0,0,1,0,0,0,1,0,0,0,0,0
671510,6.9,0,1,1,0,0,0,1,0,0,0,0,0
671540,0,1,0,0,0,0,0,0,0,0,0,0,0
671550,0,1,1,0,1,0,0,0,0,0,0,0,0
671580,0,0,0,0,1,0,0,0,0,0,0,0,0
671600,0,1,1,0,0,0,0,1,0,0,0,0,0
671620,8.2,1,1,0,0,1,1,0,0,0,1,0,0
671740,8.8,1,1,0,1,1,0,0,0,0,1,0,0
671770,0,1,0,1,1,0,0,1,0,0,0,0,0
671900,7,1,1,0,0,0,0,1,0,0,0,0,0
671920,6.9,1,0,1,0,0,0,0,0,0,0,0,0
671940,3.4,1,0,1,1,1,0,0,0,0,0,0,0
671970,0,0,0,0,0,1,0,0,0,0,0,0,0
672010,0,1,1,1,0,0,0,0,1,0,0,0,0
672020,8.8,1,1,0,1,0,0,0,0,0,1,0,0
672030,0,1,1,0,1,0,0,0,0,0,0,0,0
672050,0,1,1,0,0,0,0,0,0,0,0,0,0
672060,0,1,1,1,0,0,0,0,0,0,0,0,0
672080,0,1,0,1,0,0,0,0,0,0,0,0,0
672100,0,0,0,0,0,0,0,1,0,0,0,0,0
672130,0,1,1,1,1,1,1,0,0,0,0,0,0
672140,0,1,0,0,0,0,1,0,0,0,0,0,0
672150,0,0,0,0,1,0,1,0,0,0,0,0,0
672160,7.2,0,0,0,1,0,0,0,0,0,0,0,0
672170,0,1,1,0,1,0,0,0,0,0,0,0,0
672180,0,1,1,0,1,0,0,0,0,0,0,0,0
672190,0,1,0,1,1,0,0,0,0,0,0,0,0
672270,7.7,0,0,0,0,1,0,0,0,0,0,1,0
672280,0,1,0,1,0,0,0,0,0,0,0,0,0
672380,0,1,1,1,1,0,0,0,0,0,0,0,0
672410,0,1,1,0,0,0,0,0,0,0,0,0,0
672420,0,1,1,1,0,0,0,0,0,0,0,0,0
672440,0,0,1,1,0,0,0,1,1,0,0,0,0
672490,0,0,0,0,0,0,0,0,1,0,0,1,0
672510,0,1,1,0,0,0,1,0,0,0,0,1,0
672530,0,1,0,0,1,0,0,0,0,0,0,0,0
672590,7.9,1,0,1,0,0,1,1,0,0,0,0,0
672630,6.8,1,0,0,0,1,1,0,1,0,0,0,0
672680,5,0,0,0,0,1,1,0,0,1,0,0,1
672780,0,1,1,1,0,0,0,0,0,0,0,0,0
672800,0,1,1,0,0,0,1,1,0,0,0,0,0
672810,0,1,1,0,0,0,1,1,0,0,0,0,0
672840,9.3,1,1,0,0,0,0,0,0,1,0,0,0
672940,0,1,0,0,0,0,1,0,0,0,0,0,0
672970,0,0,0,1,0,0,0,1,0,0,0,0,0
672990,0,1,1,1,1,1,0,1,1,0,1,1,1
673000,8.5,1,1,0,0,0,0,0,0,0,0,0,0
673010,0,1,0,1,1,0,0,0,0,0,0,0,0
673050,0,1,0,0,1,0,1,0,1,0,0,0,0
673060,9.3,1,0,1,0,0,0,0,0,0,0,0,0
673070,8.2,0,1,1,0,1,0,1,0,1,0,0,0
673090,0,0,0,1,1,0,0,0,0,0,0,0,0
673120,0,1,0,0,0,0,1,1,0,0,0,0,0
673130,9.8,0,1,0,0,0,0,0,1,0,0,0,0
673140,0,1,1,0,0,1,0,0,0,0,0,1,0
673170,0,1,0,0,0,0,1,1,0,0,0,0,0
673190,8.1,1,1,0,0,0,0,0,0,0,1,1,0
673210,6.9,1,0,1,0,1,0,0,1,0,0,0,0
673260,7.2,1,1,0,1,0,0,0,0,0,0,0,1
673310,0,0,1,1,0,0,0,0,0,0,0,0,0
673320,0,0,0,0,1,1,0,0,0,1,1,0,0
673340,0,0,0,1,0,0,0,0,0,0,0,0,0
673400,0,0,0,0,0,0,0,0,0,0,0,0,0
673430,6.8,0,0,0,1,0,0,0,0,1,0,0,0
673500,4.2,0,0,1,0,0,0,0,0,0,0,0,0
673570,0,1,1,0,0,1,0,0,0,0,0,0,0
673590,0,0,0,0,1,0,0,0,0,0,0,0,0
673600,8.7,1,0,0,0,1,0,0,0,0,0,0,0
673610,7.7,1,0,0,0,1,1,0,1,0,0,0,0
673660,6.3,1,1,0,0,0,0,0,0,0,0,0,0
673690,0,1,0,0,1,0,0,0,0,1,0,0,0
673730,0,1,0,0,0,1,0,0,1,0,0,0,0
673740,9.1,1,1,0,0,0,0,0,0,0,0,0,0
673750,8.3,1,1,0,0,0,0,0,1,0,0,0,0
673800,7.2,1,0,0,1,0,0,0,0,0,0,0,0
673810,0,1,0,1,0,0,0,0,0,0,0,0,0
673840,7.6,0,1,0,0,0,0,0,0,0,0,1,0
673880,8.9,0,0,0,0,0,1,0,0,0,0,0,0
673890,0,1,1,0,0,0,1,1,0,0,0,0,0
673900,5.6,1,0,0,1,0,0,0,0,1,0,1,0
673910,0,1,0,0,0,1,0,1,0,0,1,0,0
673950,9,1,0,0,1,1,0,0,0,0,0,0,0
674020,6.3,1,1,0,0,0,0,0,1,0,0,0,0
674090,0,0,0,0,0,1,1,0,0,0,0,0,0
674130,8.5,1,0,0,0,1,1,0,0,1,0,0,0
674170,8.2,1,1,0,1,0,0,0,0,0,1,1,0
674210,9.2,1,1,1,0,0,0,1,0,0,0,0,0
674240,0,1,0,0,0,0,0,0,0,0,0,0,0
674290,0,1,0,0,0,1,0,0,0,1,0,0,0
674300,0,1,0,0,0,1,0,0,0,1,0,0,0
674320,0,1,1,0,0,0,0,0,0,0,0,0,0
674380,4.6,1,0,1,1,1,0,1,0,0,0,0,0
674400,6.1,1,1,0,1,0,1,0,0,1,0,0,0
674420,0,0,1,1,0,0,0,0,0,0,0,0,0
674500,0,1,1,0,0,1,1,0,0,0,0,0,0
674580,9.8,0,0,0,0,0,0,0,0,1,0,0,0
674590,0,1,0,1,1,0,0,1,1,0,0,0,0
674670,0,1,1,0,0,0,0,1,0,0,0,0,0
674690,0,1,1,0,0,0,0,0,0,0,0,0,0
674700,0,0,0,0,0,0,1,0,0,0,0,0,0
674750,8,1,1,0,0,0,0,0,0,0,0,0,0
674760,0,1,1,0,0,0,0,0,0,1,0,0,0
674780,0,1,0,1,0,0,0,0,0,0,0,0,0
674800,0,1,0,1,1,0,0,0,0,0,0,0,0
674850,9.4,1,1,0,1,0,0,0,0,0,1,0,0
674890,9,1,0,0,1,1,1,0,1,0,0,0,0
674930,0,1,0,0,0,1,0,0,0,0,0,0,0
674940,8.9,1,1,0,1,0,0,0,0,0,0,0,0
674950,0,1,0,0,0,0,1,1,0,0,0,0,0
674960,8.6,1,1,0,0,0,1,1,0,0,0,0,0
674970,0,1,1,0,1,1,0,0,0,0,0,0,0
674980,0,1,1,0,0,0,0,0,0,0,0,0,0
675010,8.2,0,0,0,0,1,0,0,0,0,0,0,0
675080,0,1,0,0,0,1,1,0,0,0,0,0,0
675140,0,1,1,1,0,0,0,0,0,0,0,0,0
675170,6.4,1,1,0,0,1,0,0,0,0,0,0,0
675210,4.8,1,1,0,0,0,0,0,0,0,0,0,0
675220,0,1,1,0,0,0,0,0,0,0,0,0,0
675230,6.2,0,0,1,1,0,0,1,0,1,0,0,1
675240,9.1,0,0,0,1,0,0,0,0,0,0,0,0
675260,8.6,0,0,1,0,0,0,0,0,0,0,0,0
675360,0,0,0,1,0,0,0,0,0,0,0,0,0
675480,0,1,1,1,0,0,0,0,0,0,0,0,0
675510,3.3,1,1,1,0,0,0,0,0,0,0,0,0
675560,6.6,0,0,0,0,1,1,1,0,1,0,0,1
675590,9.7,1,0,0,0,1,0,0,0,0,1,1,0
675630,5.6,1,0,0,1,0,0,0,0,1,0,0,0
675640,0,1,0,1,1,1,0,1,0,0,0,0,0
675720,5.2,1,1,0,1,0,0,0,0,0,0,0,0
675770,0,0,0,0,0,1,0,0,0,0,1,1,0
675809,0,0,0,0,0,1,0,0,0,0,1,1,0
675820,0,0,0,0,0,1,0,0,0,0,1,1,0
675821,0,0,0,0,0,1,0,0,0,0,1,1,0
675830,0,1,0,0,0,0,0,0,0,0,0,0,0
675870,0,1,1,0,0,0,0,0,0,0,0,0,0
675890,9.2,0,0,0,1,1,0,0,0,0,0,0,0
675910,9.1,1,1,1,0,0,0,0,0,0,0,0,0
675930,0,1,0,0,1,0,0,0,0,0,0,0,0
675990,8,1,0,0,1,0,0,1,0,0,0,0,0
676030,0,1,0,1,0,0,1,0,0,0,0,0,0
676050,0,1,0,1,1,0,0,0,0,0,0,0,0
676110,0,1,0,0,0,0,1,1,0,0,0,0,0
676150,0,1,0,0,0,0,0,0,0,0,0,0,0
676151,0,1,0,0,0,0,0,0,0,0,0,0,0
676160,0,1,0,0,0,0,1,1,0,0,0,0,0
676170,0,0,1,0,0,0,1,0,1,0,0,0,0
676180,0,1,1,1,1,0,0,0,0,0,0,0,0
676210,0,1,1,1,0,1,0,1,0,0,0,0,0
676240,9,1,0,1,0,0,0,0,0,0,0,0,0
676310,0,1,1,1,0,0,0,0,0,0,0,0,0
676340,0,1,0,1,0,0,0,1,0,0,0,0,0
676380,0,1,0,0,1,0,0,0,0,1,0,0,0
676410,0,0,0,1,1,0,0,0,0,0,0,0,0
676430,8.8,1,0,0,1,0,0,0,0,0,0,0,0
676440,7.8,1,1,0,0,0,0,0,0,0,0,0,0
676460,0,1,1,1,0,0,0,1,1,0,0,0,0
676490,2.7,1,0,0,0,0,1,0,0,1,0,0,0
676500,9.1,1,1,1,1,1,1,1,1,0,0,0,0
676540,0,1,1,0,0,0,0,0,1,0,0,0,0
676570,0,1,1,0,1,0,0,0,0,0,1,0,0
676630,9.3,1,0,1,0,0,0,0,0,0,0,0,0
676690,0,0,0,1,0,1,0,0,0,0,0,0,0
676730,5.9,1,0,1,0,0,0,0,0,0,0,0,0
676750,0,1,0,0,0,0,1,1,0,0,0,0,0
676760,6.2,1,0,1,0,0,0,0,1,0,0,0,0
676770,8.3,1,0,1,1,0,0,0,0,1,0,0,0
676820,9.5,1,0,1,1,0,0,0,0,0,0,0,0
676830,7.8,1,0,1,0,0,1,1,0,0,0,0,0
676840,6.9,1,1,1,0,1,0,0,1,0,0,0,0
676850,0,1,1,1,0,0,0,0,0,0,0,0,0
676890,0,1,0,0,1,0,0,0,0,0,0,0,0
676930,9.4,1,1,1,0,0,0,0,0,0,0,0,0
676960,0,1,1,0,1,0,0,0,1,0,1,1,0
676990,0,0,1,1,0,0,0,0,0,0,0,0,0
677010,0,1,0,0,1,1,0,0,0,0,1,0,0
677020,8.4,0,0,1,1,0,0,0,0,0,0,0,0
677060,7.8,0,0,0,1,0,0,0,0,0,0,0,0
677120,7.9,1,1,0,0,0,0,1,0,0,0,0,0
677160,7.7,1,0,1,1,0,0,0,0,0,0,0,0
677180,4.5,1,1,0,0,0,0,0,1,0,0,0,0
677220,0,0,0,0,1,0,0,0,0,0,0,0,0
677230,0,1,0,0,1,0,0,0,0,0,0,0,0
677250,0,1,0,0,0,0,1,1,0,0,0,0,0
677320,0,1,0,0,0,0,1,1,0,0,0,0,0
677360,0,1,1,1,1,0,0,0,0,0,0,0,0
677450,7.2,1,0,1,0,1,0,1,1,0,0,0,0
677480,6.8,1,1,1,0,1,0,0,1,0,0,0,0
677620,6.7,0,1,0,0,0,0,0,0,1,0,0,0
677640,0,1,0,0,0,1,1,1,0,0,0,0,0
677650,4.1,0,0,0,0,0,1,0,0,0,0,0,0
677720,9.2,1,0,0,1,0,0,0,0,0,0,0,0
677780,0,0,1,1,0,1,0,0,0,0,0,0,0
677790,9.1,1,0,1,0,0,0,0,0,0,0,0,0
677810,0,1,1,1,0,0,1,1,0,0,0,0,1
677820,4.4,1,0,0,0,1,1,0,0,0,0,0,0
677880,0,0,0,0,1,0,0,0,0,0,0,0,0
677900,6.1,0,1,0,0,1,1,1,0,0,0,0,0
677910,9,1,1,1,0,0,0,1,0,0,0,0,0
677920,0,1,1,0,0,0,1,0,1,0,0,0,0
677950,8.2,0,0,0,0,1,0,0,0,0,0,0,0
677960,0,0,0,0,0,1,0,0,0,0,0,0,0
677980,6.4,1,1,0,0,0,0,0,0,0,0,0,0
677990,0,0,0,0,0,1,0,0,0,0,0,0,0
677991,0,0,0,0,0,1,0,0,0,0,0,0,0
677994,0,0,0,0,0,1,0,0,0,0,0,0,0
677996,0,0,0,0,0,1,0,0,0,0,0,0,0
677997,0,0,0,0,0,1,0,0,0,0,0,0,0
677998,0,0,0,0,0,1,0,0,0,0,0,0,0
677999,0,0,0,0,0,1,0,0,0,0,0,0,0
678000,0,0,0,0,0,1,0,0,0,0,0,0,0
678002,9.2,0,0,0,0,1,0,0,0,0,0,0,0
678003,2.6,0,0,0,0,1,0,0,0,0,0,0,0
678004,4.7,0,0,0,0,1,0,0,0,0,0,0,0
678005,9.4,0,0,0,0,1,0,0,0,0,0,0,0
678008,0,0,0,0,0,1,0,0,0,0,0,0,0
678009,0,0,0,0,0,1,0,0,0,0,0,0,0
678010,0,1,1,0,1,0,0,0,0,0,0,0,0
678080,0,0,1,1,1,0,0,0,0,0,0,0,0
678100,0,1,0,0,0,1,0,0,0,0,0,0,0
678160,0,0,0,0,0,1,0,0,0,0,0,0,0
678170,0,0,0,0,0,1,0,0,0,0,0,0,0
678180,0,0,0,0,0,1,0,0,0,0,0,0,0
678181,0,0,0,0,0,1,0,0,0,0,0,0,0
678182,0,0,0,0,0,1,0,0,0,0,0,0,0
678183,0,0,0,0,0,1,0,0,0,0,0,0,0
678185,0,0,0,0,0,1,0,0,0,0,0,0,0
678186,0,0,0,0,0,1,0,0,0,0,0,0,0
678187,0,0,0,0,0,1,0,0,0,0,0,0,0
678188,0,0,0,0,0,1,0,0,0,0,0,0,0
678190,4.3,1,0,1,1,1,0,0,0,0,0,0,0
678200,0,1,0,0,1,1,0,0,0,0,1,0,0
678220,6.1,0,0,1,0,0,1,0,0,0,0,0,0
678230,0,1,1,0,0,0,0,0,0,0,0,0,0
678240,0,1,1,0,0,0,0,0,0,0,0,0,0
678250,0,0,0,1,0,0,0,0,0,0,0,0,0
678310,9.2,1,0,0,1,1,0,0,0,0,0,0,0
678390,0,1,0,0,0,1,1,0,0,0,0,0,0
678450,4,1,1,0,1,1,0,0,0,0,1,0,1
678520,9.2,1,1,1,0,1,0,0,0,0,0,0,0
678530,0,1,1,0,1,0,0,0,0,0,0,0,0
678540,0,1,1,0,1,0,0,0,0,0,0,0,0
678570,0,0,1,0,0,0,0,0,0,0,1,0,0
678620,0,0,0,0,0,0,1,0,0,0,0,0,0
678732,0,1,1,0,1,1,0,0,0,0,1,1,0
678740,0,0,1,0,0,0,0,0,0,1,0,0,1
678770,8.9,1,1,0,0,0,0,0,0,0,0,0,0
678800,8,0,1,0,0,0,0,1,0,1,0,0,0
678820,9.1,1,0,0,0,1,0,0,0,0,0,0,0
678830,0,0,0,1,0,0,0,0,0,0,0,0,0
678890,1.3,0,0,0,0,1,1,0,0,0,0,0,0
678950,8.2,0,1,0,0,0,0,0,0,0,0,0,0
678970,8.6,0,0,1,1,0,0,0,0,0,0,0,0
679070,5,0,1,1,0,1,0,0,1,0,0,0,0
679080,0,1,1,1,0,0,1,1,1,0,0,0,0
679090,0,1,1,1,0,0,0,1,0,0,0,0,0
679260,5.4,1,0,0,0,1,0,0,1,0,0,1,0
679270,7.4,1,1,1,0,0,0,1,1,0,0,0,1
679390,0,1,0,0,0,0,0,0,1,0,0,0,0
679400,8.7,1,0,0,0,0,1,0,1,1,0,0,0
679460,5,1,1,1,1,0,0,1,0,0,0,0,0
679470,8,1,0,0,0,0,0,1,0,0,0,0,0
679510,0,1,1,1,1,0,1,0,0,0,0,0,0
679530,6.8,1,0,0,1,0,1,0,0,0,0,0,0
679540,0,0,0,0,0,0,0,0,0,0,0,0,0
679580,0,0,0,0,0,0,0,0,0,0,0,0,0
679620,5.8,0,0,1,0,1,0,0,0,0,0,0,0
679640,0,0,1,0,1,0,0,0,0,0,0,1,0
679660,8.6,1,0,0,1,0,0,0,0,0,0,0,0
679670,0,1,0,0,1,1,1,0,0,0,0,0,0
679690,0,1,0,0,1,0,0,1,0,0,0,0,0
679720,0,1,1,0,1,0,0,0,0,0,0,0,0
679740,0,1,0,0,0,0,0,0,0,0,0,0,0
679750,9.3,0,0,0,0,1,0,0,0,0,1,0,0
679780,0,1,1,1,0,0,0,1,0,0,0,0,0
679820,4.5,1,0,1,1,0,0,0,0,0,0,0,0
679830,0,1,0,0,0,1,0,1,0,0,0,0,0
679860,0,1,1,0,1,0,0,0,0,0,0,0,0
679900,0,1,1,1,0,0,0,1,0,0,0,0,0
679930,0,1,1,1,1,0,0,0,0,0,0,0,0
679950,0,1,1,1,0,0,0,1,0,0,0,0,0
679960,0,1,0,0,0,0,0,0,0,0,0,0,0
679990,9.1,0,1,1,0,0,0,0,0,1,0,0,0
680040,0,1,0,1,1,0,0,1,0,1,0,0,0
680070,0,1,0,1,1,0,1,0,0,0,1,0,0
680100,0,0,1,0,1,0,1,1,0,0,0,0,0
680120,5.9,1,1,1,1,0,0,0,0,0,0,0,0
680140,0,1,1,1,1,0,0,1,0,0,0,0,0
680170,4.6,1,1,1,1,1,0,0,1,1,1,1,1
680190,0,1,1,0,1,0,0,0,0,0,0,0,0
680210,0,1,0,0,1,1,0,0,0,0,0,0,0
680250,0,1,1,0,0,0,0,0,1,0,0,0,0
680300,0,1,0,1,0,0,0,0,0,0,0,0,0
680310,4.5,0,0,0,1,1,0,0,0,1,0,0,0
680320,8.6,1,0,1,0,0,0,1,0,0,0,0,0
680330,6.4,1,1,0,0,0,0,1,0,0,0,0,0
680340,7.2,1,1,1,0,0,0,0,0,0,0,0,0
680350,0,1,0,0,1,1,0,0,0,0,0,0,0
680360,8.6,1,1,1,0,1,1,1,0,0,0,0,0
680380,0,1,0,0,0,1,0,0,0,0,0,0,0
680390,7.9,1,1,0,0,0,0,0,0,0,0,0,0
680400,9.2,1,1,1,0,0,0,0,0,0,0,0,0
680450,0,1,1,0,1,0,0,0,0,0,0,0,0
680480,8.8,0,0,0,0,0,0,1,0,0,0,0,0
680550,6.6,1,1,1,0,0,0,0,0,0,0,0,0
680590,0,1,0,1,0,0,0,0,1,0,0,0,0
680620,0,1,1,0,1,0,0,0,0,0,0,0,0
680640,3,0,1,0,1,1,0,0,0,0,0,0,0
680680,0,1,0,1,0,0,0,0,0,0,0,0,0
680690,6,1,1,1,0,0,0,0,0,0,0,0,0
680700,9.8,0,1,1,0,0,0,0,0,0,0,0,0
680730,7.6,1,0,1,0,0,0,0,0,1,0,0,0
680760,0,1,0,0,1,1,0,0,0,0,0,0,0
680780,5.7,1,1,0,0,0,0,0,0,0,0,0,0
680790,0,1,0,0,0,0,1,1,0,0,0,0,0
680830,0,1,0,0,0,0,0,0,0,0,0,0,0
680840,0,1,1,1,0,0,0,1,0,0,0,0,0
680860,6.2,1,0,0,0,1,1,0,0,0,0,0,0
680880,0,1,0,1,1,0,0,1,0,0,0,0,0
680890,0,1,1,0,1,0,1,0,0,0,0,0,0
680910,0,1,0,1,0,0,0,1,0,0,0,0,0
680930,0,1,0,0,1,0,0,0,0,0,0,0,0
680970,0,1,1,0,0,0,1,0,1,0,1,0,0
680980,7.3,1,0,1,0,0,0,0,0,0,0,0,0
681000,0,1,1,1,0,0,0,0,1,0,0,0,0
681020,0,0,1,0,1,0,0,0,0,0,0,0,0
681040,0,0,0,0,0,0,0,0,0,0,0,0,0
681060,8.8,0,1,0,1,0,0,0,1,0,0,0,0
681070,3.1,1,0,1,1,0,0,0,0,0,0,0,0
681100,0,1,0,1,1,0,0,1,0,0,0,0,0
681110,0,1,1,1,0,0,0,0,0,0,0,0,0
681150,5,1,1,1,1,0,0,0,1,0,1,1,0
681160,0,1,1,0,0,0,0,0,0,1,0,0,1
681190,9.1,1,1,1,0,0,0,1,0,0,0,0,0
681240,9.4,1,1,1,0,0,0,1,0,0,0,0,0
681260,0,1,1,0,0,0,0,0,0,0,0,0,0
681280,8.9,0,1,0,0,0,0,0,0,0,1,1,0
681290,0,1,1,0,1,0,0,0,0,0,0,1,0
681330,8.3,1,1,0,0,1,1,0,0,0,0,0,0
681340,0,0,0,0,1,0,0,0,0,0,0,0,0
681360,0,0,1,0,1,1,0,0,0,0,0,0,0
681380,0,1,0,1,1,0,0,1,1,0,0,0,0
681390,8.9,1,1,0,0,0,0,1,1,0,0,0,0
681460,7.6,1,0,1,0,0,0,1,0,0,0,0,0
681490,0,1,1,0,0,0,0,0,0,0,0,0,0
681510,0,0,0,0,0,0,0,0,0,1,0,0,0
681511,0,0,0,0,0,0,0,0,0,1,0,0,0
681513,0,0,0,0,0,0,0,0,0,1,0,0,0
681514,0,0,0,0,0,0,0,0,0,1,0,0,0
681515,0,0,0,0,0,0,0,0,0,1,0,0,0
681516,0,0,0,0,0,0,0,0,0,1,0,0,0
681520,6.2,1,0,0,1,0,0,0,0,0,0,0,0
681530,0,1,1,0,0,0,0,0,0,0,0,0,0
681540,0,1,1,1,0,0,0,0,0,0,0,0,0
681550,6.9,1,1,1,0,1,0,0,1,0,0,0,0
681560,0,1,1,1,1,0,0,0,0,0,0,0,0
681570,0,1,1,1,1,0,0,0,0,0,0,0,0
681580,0,0,1,0,0,0,0,0,0,0,0,0,0
681590,8.2,0,0,0,0,0,1,0,0,1,0,0,0
681610,0,1,1,0,1,0,1,0,0,0,0,0,0
681640,0,1,0,0,0,1,1,0,1,0,0,0,0
681660,3.9,0,1,1,0,0,0,1,0,1,0,0,1
681670,0,1,1,0,0,0,0,0,1,0,0,0,0
681740,0,1,1,1,0,0,1,1,0,0,0,0,0
681760,0,1,1,1,0,1,0,0,0,0,0,0,0
681780,2.9,1,1,1,0,0,0,0,0,0,0,0,0
681800,0,1,1,0,1,0,0,0,0,0,0,0,0
681900,0,1,1,0,0,0,0,0,1,0,0,0,0
681910,8.3,1,0,0,1,0,0,0,0,0,0,0,0
681920,0,0,1,0,0,1,0,0,0,0,0,0,0
681950,0,1,1,0,0,1,0,0,0,0,0,0,0
681970,6.4,1,0,1,1,1,1,1,0,0,0,0,0
681990,0,1,0,0,1,0,1,0,1,0,0,0,0
682000,0,1,0,0,0,0,1,0,0,0,0,0,0
682010,0,1,1,0,0,0,1,1,0,0,0,0,0
682020,0,0,1,0,0,0,0,1,0,0,0,0,0
682100,0,1,1,1,0,0,0,0,0,0,0,0,0
682110,0,1,0,0,1,0,0,0,0,0,0,0,0
682130,8.1,0,0,0,0,0,0,0,0,0,0,0,0
682140,8.4,1,1,0,0,1,0,0,1,0,0,0,0
682150,7.4,1,1,1,1,0,0,0,0,0,0,0,0
682180,0,1,1,0,1,0,1,0,0,0,0,0,0
682240,0,1,0,0,0,0,0,0,0,0,0,0,0
682350,0,1,1,1,1,0,0,0,0,0,0,0,0
682370,0,1,1,0,1,0,0,0,0,0,0,0,0
682420,6.4,1,1,0,0,0,0,0,1,1,0,0,0
682450,8.8,1,1,0,0,0,0,0,1,0,0,0,0
682530,7.2,1,0,0,0,0,1,0,0,0,0,0,0
682570,7,0,1,0,0,0,0,0,0,0,0,0,0
682660,5.2,1,0,1,1,1,1,1,0,0,0,0,0
682740,0,1,0,0,0,0,0,0,0,0,0,0,0
682760,0,1,1,1,0,0,0,0,0,0,0,0,0
682770,0,0,1,0,0,0,0,0,0,0,0,0,0
682780,7.8,1,0,0,1,0,0,0,0,0,0,0,0
682790,0,1,0,0,0,0,1,0,0,0,0,0,0
682830,0,0,0,0,0,0,1,1,0,0,0,0,0
682840,0,0,0,0,0,0,1,1,0,0,0,0,0
682850,0,0,0,0,0,0,1,1,0,0,0,0,0
682880,0,0,0,0,0,0,0,0,0,0,0,0,0
682890,0,0,1,0,0,0,0,0,0,0,0,0,0
682900,0,1,0,0,0,0,1,1,0,0,0,0,0
682920,0,1,0,1,0,0,0,0,0,0,0,0,0
682950,0,1,0,0,1,0,1,0,0,0,0,0,0
682960,6,1,0,0,0,0,0,0,0,0,0,0,0
682970,2.2,1,1,0,0,0,0,0,0,1,0,0,0
682980,0,1,0,1,1,0,0,0,0,0,0,0,0
683000,6.6,1,1,1,0,0,0,0,0,0,0,0,0
683050,0,1,1,0,0,1,1,0,1,0,0,0,0
683060,9.3,1,0,0,1,0,0,0,0,0,0,0,0
683070,0,1,0,0,0,0,0,0,0,0,0,0,0
683080,3.3,0,1,0,1,0,1,0,0,0,0,0,0
683090,0,0,0,1,1,1,0,0,0,0,0,0,0
683100,5.6,0,1,0,0,0,0,0,0,0,0,0,0
683130,0,1,1,0,1,0,0,0,0,0,0,0,0
683150,0,0,1,1,0,0,0,1,1,0,0,0,0
683160,6.2,1,0,1,1,1,0,1,1,0,0,0,0
683180,0,1,0,1,0,1,0,0,0,0,0,0,0
683210,0,1,1,0,0,0,0,0,0,0,0,0,0
683220,5.8,1,0,0,1,1,0,0,0,0,0,0,0
683230,4.1,1,1,1,0,0,0,0,0,0,0,0,0
683240,0,0,1,0,1,0,0,1,0,0,0,0,0
683280,7.4,0,0,1,0,0,1,1,0,0,0,0,0
683310,0,1,1,0,0,0,0,0,0,0,0,0,0
683320,9.5,1,0,1,0,0,0,0,0,0,0,0,0
683340,0,0,1,0,0,0,0,0,0,0,0,0,0
683370,0,1,0,1,0,1,0,1,0,0,0,0,0
683420,0,1,0,0,0,0,0,0,0,0,0,0,0
683430,0,1,1,0,0,0,0,0,0,0,0,0,0
683440,5.8,1,0,0,1,0,1,0,0,0,0,0,0
